sol,instance,strategy,seed,feasible,worst_bound,worst_int,worst_row_rel,obj_recomputed,obj_reported,obj_rel_err,unknown_vars
load_balancing_9908__A:rules__s1.json.gz,load_balancing_9908.mps.gz,A:rules,1,True,1.4432899320127035e-15,0.0,1.0726372076629311e-13,685.0,685.0,0.0,0
load_balancing_9909__A:bandit__s0.json.gz,load_balancing_9909.mps.gz,A:bandit,0,True,1.1102230246251565e-16,0.0,3.797475403397494e-14,690.0,690.0,0.0,0
load_balancing_9909__A:bandit__s1.json.gz,load_balancing_9909.mps.gz,A:bandit,1,True,1.1102230246251565e-16,2.220446049250313e-16,3.567199611134412e-14,691.0,691.0,0.0,0
load_balancing_9909__A:default__s0.json.gz,load_balancing_9909.mps.gz,A:default,0,True,1.1102230246251565e-16,0.0,3.797475403397494e-14,690.0,690.0,0.0,0
load_balancing_9909__A:default__s1.json.gz,load_balancing_9909.mps.gz,A:default,1,True,1.1102230246251565e-16,2.220446049250313e-16,3.567199611134412e-14,691.0,691.0,0.0,0
load_balancing_9909__A:rules__s0.json.gz,load_balancing_9909.mps.gz,A:rules,0,True,1.1102230246251565e-16,0.0,3.797475403397494e-14,690.0,690.0,0.0,0
load_balancing_9909__A:rules__s1.json.gz,load_balancing_9909.mps.gz,A:rules,1,True,1.1102230246251565e-16,2.220446049250313e-16,3.567199611134412e-14,691.0,691.0,0.0,0
neos-3046615-murg__A:bandit__s0.json.gz,neos-3046615-murg.mps.gz,A:bandit,0,True,0.0,0.0,0.0,1600.0,1600.0,0.0,0
neos-3046615-murg__A:bandit__s1.json.gz,neos-3046615-murg.mps.gz,A:bandit,1,True,0.0,0.0,4.347826570269915e-08,1599.9999979999998,1599.9999979999998,0.0,0
neos-3046615-murg__A:default__s0.json.gz,neos-3046615-murg.mps.gz,A:default,0,True,0.0,0.0,0.0,1610.0,1610.0,0.0,0
neos-3046615-murg__A:default__s1.json.gz,neos-3046615-murg.mps.gz,A:default,1,True,0.0,0.0,0.0,1622.0,1622.0,0.0,0
neos-3046615-murg__A:rules__s0.json.gz,neos-3046615-murg.mps.gz,A:rules,0,True,0.0,0.0,0.0,1612.0,1612.0,0.0,0
neos-3046615-murg__A:rules__s1.json.gz,neos-3046615-murg.mps.gz,A:rules,1,True,0.0,0.0,0.0,1610.0,1610.0,0.0,0
neos5__A:bandit__s0.json.gz,neos5.mps.gz,A:bandit,0,True,0.0,9.999999992515995e-07,0.0,14.999999,14.999999,0.0,0
neos5__A:bandit__s1.json.gz,neos5.mps.gz,A:bandit,1,True,0.0,9.999999992515995e-07,0.0,14.999998000000001,14.999998000000001,0.0,0
neos5__A:default__s0.json.gz,neos5.mps.gz,A:default,0,True,8.326672684688674e-16,8.326672684688674e-16,2.9605947323337506e-16,15.0,14.999999999999998,1.1842378929335005e-16,0
neos5__A:default__s1.json.gz,neos5.mps.gz,A:default,1,True,0.0,0.0,0.0,15.0,15.0,0.0,0
neos5__A:rules__s0.json.gz,neos5.mps.gz,A:rules,0,True,0.0,0.0,0.0,15.0,15.0,0.0,0
neos5__A:rules__s1.json.gz,neos5.mps.gz,A:rules,1,True,0.0,0.0,0.0,15.0,15.0,0.0,0
roll3000__A:bandit__s0.json.gz,roll3000.mps.gz,A:bandit,0,True,0.0,0.0,3.552713678800501e-15,12889.999999999998,12889.999999999998,0.0,0
roll3000__A:bandit__s1.json.gz,roll3000.mps.gz,A:bandit,1,True,8.082207542977783e-14,1.0014211682118912e-13,2.2737367544323206e-12,12890.0,12890.000000000004,2.8223264601176975e-16,0
roll3000__A:default__s0.json.gz,roll3000.mps.gz,A:default,0,True,0.0,0.0,3.552713678800501e-15,12889.999999999998,12889.999999999998,0.0,0
roll3000__A:default__s1.json.gz,roll3000.mps.gz,A:default,1,True,8.082207542977783e-14,1.0014211682118912e-13,2.2737367544323206e-12,12890.0,12890.000000000004,2.8223264601176975e-16,0
roll3000__A:rules__s0.json.gz,roll3000.mps.gz,A:rules,0,True,2.779998453661392e-13,4.6629367034256575e-15,4.547473508864641e-13,12932.0,12932.0,0.0,0
roll3000__A:rules__s1.json.gz,roll3000.mps.gz,A:rules,1,True,2.842170943040401e-14,1.2545520178264272e-14,4.547473508864641e-13,12889.999999999998,12890.0,1.411163230058849e-16,0
seymour__A:bandit__s0.json.gz,seymour.mps.gz,A:bandit,0,True,1.7763568394002505e-15,1.7763568394002505e-15,2.1094237467877974e-15,424.0,424.0,0.0,0
seymour__A:bandit__s1.json.gz,seymour.mps.gz,A:bandit,1,True,4.0158848468863084e-15,4.0158848468863084e-15,3.9968028886505635e-15,426.0,426.0,0.0,0
seymour__A:default__s0.json.gz,seymour.mps.gz,A:default,0,True,8.881784197001252e-16,1.887379141862766e-15,1.3322676295501878e-15,425.0,425.0,0.0,0
seymour__A:default__s1.json.gz,seymour.mps.gz,A:default,1,True,0.0,0.0,0.0,425.0,425.0,0.0,0
seymour__A:rules__s0.json.gz,seymour.mps.gz,A:rules,0,True,0.0,0.0,0.0,425.0,425.0,0.0,0
seymour__A:rules__s1.json.gz,seymour.mps.gz,A:rules,1,True,0.0,0.0,0.0,426.0,426.0,0.0,0
